"pmGroupId";"category";"consistentData";"generation";"switchingTechnology";"validity";"moClass";"model";"subtree";"description";"pmGroupVersion";"measurementTypeId";"measurementName";"size";"collectionMethod";"description";"condition";"aggregation";"measurementStatus";"measurementResult";"multiplicity";"initialValue";"resetAtGranPeriod";"derSampleRate";"fmAlarmType";"thresholdDirection";"isCompressed"
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsOutFragCreates";"ipIfStatsOutFragCreates";8;"CC";"The number of output datagram fragments that have been generated as a result of IP fragmentation. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCOutForwDatagrams";"ipIfStatsHCOutForwDatagrams";8;"CC";"The number of datagrams for which this entity was not their final IP destination and for which it was successful in finding a path to their final destination. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsInHdrErrors";"ipIfStatsInHdrErrors";8;"CC";"The number of input IP datagrams discarded due to errors in  their IP headers, including version number mismatch, other  format errors, hop count exceeded, errors discovered in  processing their IP options, etc. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsOutDiscards";"ipIfStatsOutDiscards";8;"CC";"The number of output IP datagrams for which no problem was encountered to prevent their transmission to their destination, but were discarded (e.g., for lack of buffer space). Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCOutMcastOctets";"ipIfStatsHCOutMcastOctets";8;"CC";"The total number of octets transmitted in IP multicast datagrams. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCInForwDatagrams";"ipIfStatsHCInForwDatagrams";8;"CC";"The number of input datagrams for which this entity was not their final IP destination and for which this entity attempted to find a route to forward them to that final destination. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsInDiscards";"ipIfStatsInDiscards";8;"CC";"The number of input IP datagrams for which no problems were  encountered to prevent their continued processing, but were discarded (e.g., for lack of buffer space). ). Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCOutOctets";"ipIfStatsHCOutOctets";8;"CC";"The total number of octets in IP datagrams delivered to the lower layers for transmission. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5. ";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfOutOctetRatePercentiles";"ipIfOutOctetRatePercentiles";8;"GAUGE";"Distribution of the egress throughput on the IPv6 interface measured in octets per second.\nThe throughput samples are based on ipIfStatsHCOutOctets and are taken every second.";"Each bin is calculated as a percentile value at the end of the ROP period. 7 percentile values are presented in the bins [0,1,...,6] = [P0, P95, P96, P97, P98, P99, P100].";"LAST_UPDATE";"USED";"OK";7;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsInNoRoutes";"ipIfStatsInNoRoutes";8;"CC";"The number of input IP datagrams that are discarded, because no route could be found to transmit them to their destination. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set.  Specification: RFC 4293, section 5. ";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsReasmReqds";"ipIfStatsReasmReqds";8;"CC";"The number of IP fragments received that needed to be reassembled at this interface. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCInDelivers";"ipIfStatsHCInDelivers";8;"CC";"The total number of datagrams successfully delivered to IP user-protocols (including ICMP). Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCInMcastPkts";"ipIfStatsHCInMcastPkts";8;"CC";"The number of IP multicast datagrams received. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5. ";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCInMcastOctets";"ipIfStatsHCInMcastOctets";8;"CC";"The total number of octets received in IP multicast datagrams. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsReasmOKs";"ipIfStatsReasmOKs";8;"CC";"The number of IP datagrams successfully reassembled. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCInOctets";"ipIfStatsHCInOctets";8;"CC";"The total number of octets received in input IP datagrams, including those received in error. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsOutFragFails";"ipIfStatsOutFragFails";8;"CC";"The number of IP datagrams that have been discarded because they needed to be fragmented but could not be. This includes IPv6 packets that are being forwarded and exceed the outgoing link MTU. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsInAddrErrors";"ipIfStatsInAddrErrors";8;"CC";"The number of input IP datagrams discarded because the IP address in their IP header's destination field was not a valid address to be received at this entity. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsHCOutRequests";"ipIfStatsHCOutRequests";8;"CC";"The total number of IP datagrams that local IP user-protocols (including ICMP) supplied to IP in requests for transmission. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsInBlackHoles";"ipIfStatsInBlackHoles";8;"CC";"The number of packets that were forwarded to a null route. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set.";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsOutFragReqds";"ipIfStatsOutFragReqds";8;"CC";"The number of IP datagrams that would require fragmentation in order to be transmitted. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set. Specification: RFC 4293, section 5. ";;"SUM";"USED";"OK";1;0;true;0;;;false
"InterfaceIPv6";;;;;true;InterfaceIPv6;Rtnipv6InterfaceStatistics;Transport;"Ipv6 If statistics";"w95cw4kaeH+On66hzSYqZfrS0w0=";"ipIfStatsInSrcAddrErrors";"ipIfStatsInSrcAddrErrors";8;"CC";"The number of input IP datagrams discarded because the IP address in their IP header's source field was not a valid address to be received at this entity. Not applicable for an IP Loopback Interface, that is, if the attribute loopback is set.";;"SUM";"USED";"OK";1;0;true;0;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb59";"pmRadioRecInterferencePwrBrPrb59";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 59 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb45";"pmRadioRecInterferencePwrBrPrb45";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 45 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb41";"pmRadioRecInterferencePwrBrPrb41";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 41 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb72";"pmRadioRecInterferencePwrBrPrb72";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 72 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZtemporary104";"pmZtemporary104";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb97";"pmRadioRecInterferencePwrBrPrb97";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 97 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb49";"pmRadioRecInterferencePwrBrPrb49";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 49 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb38";"pmRadioRecInterferencePwrBrPrb38";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 38 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb20";"pmRadioRecInterferencePwrBrPrb20";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 20 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb85";"pmRadioRecInterferencePwrBrPrb85";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 85 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb17";"pmRadioRecInterferencePwrBrPrb17";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 17 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb7";"pmRadioRecInterferencePwrBrPrb7";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 7 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb42";"pmRadioRecInterferencePwrBrPrb42";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 42 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
"PmUlInterferenceReport";"LRAT";true;"EPS";"PS";true;PmUlInterferenceReport;Lrat;ENodeBFunction;"Counters for PmUlInterferenceReport";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioRecInterferencePwrBrPrb56";"pmRadioRecInterferencePwrBrPrb56";4;"CC";"The accumulated noise and interference power for Physical Resource Block (PRB) 56 on the antenna branch given by rfBranchRxRef.\nUnit: mW * 2^(-44)\nScanner: Not included in any predefined scanner";"Samples summed over the measurement period. One sample for each PRB and antenna branch.";"SUM";"USED";;1;0;true;;;;false
